msg_id,conv_id,conv_turn,sender_user_id,receiver_user_id,sent_at,text,answer
79c97600-d5b2-478d-bdd8-6e4ced2aa717,chat:u_barbara_u_maayan_student_magshimim,90,u_barbara,u_maayan_student_magshimim,2025-03-21 14:49:29,"No, there's no need
Just be very careful with that
‎audio omitted","Good
Hi, I just got around to working on the class assignment but it still doesn't let me import the library
Also in the homework assignment"
86c23cd8-184f-4535-b32c-08107b8fad62,chat:u_barbara_u_maayan_student_magshimim,91,u_maayan_student_magshimim,u_barbara,2025-03-21 14:52:10,"Good
Hi, I just got around to working on the class assignment but it still doesn't let me import the library
Also in the homework assignment","But I arranged it for everyone
🥲"
1f31173f-8c33-4de2-8ca9-3a4a584f1fc1,chat:u_barbara_u_maayan_student_magshimim,92,u_barbara,u_maayan_student_magshimim,2025-03-24 21:38:28,"But I arranged it for everyone
🥲","Both don't work for me
But now I don't really have the energy to work so can I just get the code?"
1bb3f1df-4189-4a14-b591-c894fa88cd1f,chat:u_barbara_u_maayan_student_magshimim,93,u_maayan_student_magshimim,u_barbara,2025-03-24 21:56:01,"Both don't work for me
But now I don't really have the energy to work so can I just get the code?","You need to install the library via `!pip install`
And if it doesn't work"
12a4ebae-9ec6-4348-829b-57ca6e06e14b,chat:u_barbara_u_maayan_student_magshimim,94,u_barbara,u_maayan_student_magshimim,2025-03-24 21:57:16,"You need to install the library via `!pip install`
And if it doesn't work","I did everything you gave 😭
I'm under stress, I don't have time to submitsssss"
e15291fd-b1ac-4b90-9f83-90ec17147774,chat:u_barbara_u_maayan_student_magshimim,95,u_maayan_student_magshimim,u_barbara,2025-03-24 21:58:43,"I did everything you gave 😭
I'm under stress, I don't have time to submitsssss","If it doesn't work then add this code
`pip uninstall -y numpy gensim` `pip install numpy==1.23.5` `pip install --no-cache-dir --force-reinstall gensim`"
8b539916-8260-409c-a654-bd7f0e213222,chat:u_barbara_u_maayan_student_magshimim,96,u_barbara,u_maayan_student_magshimim,2025-03-24 21:59:08,"If it doesn't work then add this code
`pip uninstall -y numpy gensim` `pip install numpy==1.23.5` `pip install --no-cache-dir --force-reinstall gensim`","I already added thattttttttt
I guess I get the solution 🥺"
52f49c6e-bbf3-4c76-b2aa-4a9394e50249,chat:u_barbara_u_maayan_student_magshimim,97,u_maayan_student_magshimim,u_barbara,2025-03-24 21:59:21,"I already added thattttttttt
I guess I get the solution 🥺","Okay, I'll give you an extension
I wish
Less work for me to check"
37e603e7-aa06-4a83-84e3-ecc8b83f5ab3,chat:u_barbara_u_maayan_student_magshimim,98,u_barbara,u_maayan_student_magshimim,2025-03-24 21:59:39,"Okay, I'll give you an extension
I wish
Less work for me to check",Lol
2df8914c-2ace-4ca2-b7b9-2d53c5f18aa1,chat:u_barbara_u_maayan_student_magshimim,99,u_maayan_student_magshimim,u_barbara,2025-03-24 21:59:53,Lol,"But no
🥲
But you need to fix this
Send me the notebooks"
19f7b38c-fab9-4980-92a3-ae684aab2141,chat:u_barbara_u_maayan_student_magshimim,100,u_barbara,u_maayan_student_magshimim,2025-03-24 21:59:54,"But no
🥲
But you need to fix this
Send me the notebooks","https://colab.research.google.com/drive/1kRgmVAy9990qisTombsYh8UHWn-gzMv0
https://colab.research.google.com/drive/1np70DGPEar5ny5jesilgcwweQfLEhgUu"
d831ac47-84a2-435a-997a-4ba78e7a2152,chat:u_barbara_u_maayan_student_magshimim,101,u_maayan_student_magshimim,u_barbara,2025-03-24 22:00:47,"https://colab.research.google.com/drive/1kRgmVAy9990qisTombsYh8UHWn-gzMv0
https://colab.research.google.com/drive/1np70DGPEar5ny5jesilgcwweQfLEhgUu","I'm not home yet, hope to remember
If not, bother me
Thanks for bothering me..
Trying to fix it now"
230f755b-3e82-483f-abeb-8d8868133a8d,chat:u_barbara_u_maayan_student_magshimim,102,u_barbara,u_maayan_student_magshimim,2025-03-24 22:01:29,"I'm not home yet, hope to remember
If not, bother me
Thanks for bothering me..
Trying to fix it now",I just got back from school...
fc5d52e4-99d0-4ff3-a1e6-f4a70772cfb9,chat:u_barbara_u_maayan_student_magshimim,103,u_maayan_student_magshimim,u_barbara,2025-03-25 18:11:47,I just got back from school...,"Oh, I see
Updating in a few minutes
I fixed it for you in the coding notebook
Also in the homework
Okay, now explaining
‎image omitted
Try running the imports, and if that doesn't work, run this
‎image omitted
The first time you run this, a window will pop up with ""restart session,"" you answer yes, and then run this cell again, and when the ""restart session"" window pops up, click cancel And then run the imports and everything should work fine!
This worked for a few trainees so that's the way for you too"
eb4eb8f1-d2de-4b79-9c57-842cae7ffb11,chat:u_barbara_u_maayan_student_magshimim,104,u_barbara,u_maayan_student_magshimim,2025-03-25 18:11:55,"Oh, I see
Updating in a few minutes
I fixed it for you in the coding notebook
Also in the homework
Okay, now explaining
‎image omitted
Try running the imports, and if that doesn't work, run this
‎image omitted
The first time you run this, a window will pop up with ""restart session,"" you answer yes, and then run this cell again, and when the ""restart session"" window pops up, click cancel And then run the imports and everything should work fine!
This worked for a few trainees so that's the way for you too","Good, I'll check as soon as I get home
Hi, until when did you give me an extension, Sarah just asked me now and I don't want to get confused"
3abbd6b3-1dff-4b37-b914-2c1ed8b97493,chat:u_barbara_u_maayan_student_magshimim,105,u_maayan_student_magshimim,u_barbara,2025-03-25 18:30:42,"Good, I'll check as soon as I get home
Hi, until when did you give me an extension, Sarah just asked me now and I don't want to get confused","All the extensions I give are until Saturday
For homework 21?"
75e23b6b-5140-45cb-a666-385e80088214,chat:u_barbara_u_maayan_student_magshimim,106,u_barbara,u_maayan_student_magshimim,2025-03-30 17:08:56,"All the extensions I give are until Saturday
For homework 21?","Yes
Good, I'm just after a series of exams, I'll make sure to submit soon because I finished it"
711e6d78-100c-4422-a939-ccf307ca2a67,chat:u_barbara_u_maayan_student_magshimim,107,u_maayan_student_magshimim,u_barbara,2025-03-30 17:30:59,"Yes
Good, I'm just after a series of exams, I'll make sure to submit soon because I finished it","Okay, just tell Sarah"
69ea59f0-dfdc-4b8e-ab48-86f9ff33721c,chat:u_barbara_u_maayan_student_magshimim,108,u_barbara,u_maayan_student_magshimim,2025-03-30 17:38:24,"Okay, just tell Sarah","Yes
You still haven't opened the class assignment, I can't submit"
baf2c75f-a2fc-459e-9d79-c30052ba9296,chat:u_barbara_u_maayan_student_magshimim,109,u_maayan_student_magshimim,u_barbara,2025-03-30 18:25:56,"Yes
You still haven't opened the class assignment, I can't submit","There's a problem with the model, I think
Lesson 21 is open
And 22 too, no?
I mean, they should be open"
f952a6ac-5f91-4475-b681-218a1f5d0761,chat:u_barbara_u_maayan_student_magshimim,110,u_barbara,u_maayan_student_magshimim,2025-03-31 20:07:10,"There's a problem with the model, I think
Lesson 21 is open
And 22 too, no?
I mean, they should be open",22 isn't
14ac9998-d8e9-4938-8bc0-914a1176ba20,chat:u_barbara_u_maayan_student_magshimim,111,u_maayan_student_magshimim,u_barbara,2025-03-31 20:15:08,22 isn't,"‎audio omitted
And I have a problem with the model to open the lessons :("
98d43597-852c-46e2-8378-e9d2fe434144,chat:u_barbara_u_maayan_student_magshimim,112,u_barbara,u_maayan_student_magshimim,2025-03-31 22:24:37,"‎audio omitted
And I have a problem with the model to open the lessons :(",I was already in the swing of things
b1946e3b-48f4-4c60-8924-1e08caeb5387,chat:u_barbara_u_maayan_student_magshimim,113,u_maayan_student_magshimim,u_barbara,2025-03-31 22:41:09,I was already in the swing of things,"Ahhh
‎audio omitted
Yes, there's a problem with the model
I'll let you know as soon as they fix it"
80d200ad-29d6-4009-9a42-2fc93a2c141b,chat:u_barbara_u_maayan_student_magshimim,114,u_barbara,u_maayan_student_magshimim,2025-03-31 22:48:17,"Ahhh
‎audio omitted
Yes, there's a problem with the model
I'll let you know as soon as they fix it","Hi, is class tomorrow as usual?"
9e8f8635-f6aa-445b-b09d-11028844a4b9,chat:u_barbara_u_maayan_student_magshimim,115,u_maayan_student_magshimim,u_barbara,2025-04-02 11:23:49,"Hi, is class tomorrow as usual?","Tomorrow yess
Yes
Just answer when you can next week lol"
338adf50-2e56-4a9a-80ce-53f965bc4786,chat:u_barbara_u_maayan_student_magshimim,116,u_barbara,u_maayan_student_magshimim,2025-04-02 11:24:00,"Tomorrow yess
Yes
Just answer when you can next week lol","Is it in-person or Zoom
Is the model working? And also until when is class tomorrow?
?"
3f4d500f-07b8-46a0-9496-9a094f21810b,chat:u_barbara_u_maayan_student_magshimim,117,u_maayan_student_magshimim,u_barbara,2025-04-02 11:36:36,"Is it in-person or Zoom
Is the model working? And also until when is class tomorrow?
?",I opened it
9afab7cd-dc26-40f5-ab70-b582c7814096,chat:u_barbara_u_maayan_student_magshimim,118,u_barbara,u_maayan_student_magshimim,2025-04-03 12:45:12,I opened it,"And when do we finish? Because I suddenly saw I have something at eight
In Karmiel but still about that"
e3f467df-62ef-492b-b867-055c1d5d8da7,chat:u_barbara_u_maayan_student_magshimim,119,u_maayan_student_magshimim,u_barbara,2025-04-03 12:49:13,"And when do we finish? Because I suddenly saw I have something at eight
In Karmiel but still about that","It's fine, you can leave before"
1565240c-47d4-4c0c-971e-791f6ff2e94d,chat:u_barbara_u_maayan_student_magshimim,120,u_barbara,u_maayan_student_magshimim,2025-04-03 12:50:33,"It's fine, you can leave before","Is it going to be in-person or Zoom, you're making it sound like in-person"
66af93a7-b9fa-4910-a451-bacbe0b401bc,chat:u_barbara_u_maayan_student_magshimim,121,u_maayan_student_magshimim,u_barbara,2025-04-07 12:24:17,"Is it going to be in-person or Zoom, you're making it sound like in-person","In-person, in-person
Last lesson
Zoom would be a bummer"
07335974-dceb-449c-98e4-fb897a5d1545,chat:u_barbara_u_maayan_student_magshimim,122,u_barbara,u_maayan_student_magshimim,2025-04-07 12:24:25,"In-person, in-person
Last lesson
Zoom would be a bummer","Okay
Can I leave early today as much as possible, I have a pre-test in math tomorrow and I need to practice"
b9c4bdf5-b2f4-4602-ae98-eabfa49fdcf4,chat:u_barbara_u_maayan_student_magshimim,123,u_maayan_student_magshimim,u_barbara,2025-04-07 12:24:57,"Okay
Can I leave early today as much as possible, I have a pre-test in math tomorrow and I need to practice","Yes, no problem
After he finishes, I'll release you"
e6750452-b1ab-4af1-aaa8-2f61f556779d,chat:u_barbara_u_maayan_student_magshimim,124,u_barbara,u_maayan_student_magshimim,2025-04-24 13:22:50,"Yes, no problem
After he finishes, I'll release you","Okay, thanks
Hi, what is the assignment for the week and where do I submit it, everything is mixed up and the dates are wrong, I think
I figured it out
https://colab.research.google.com/drive/1WDyqJBrfwR3uNYamdyCLIwrTjoHCKgM8?usp=sharing
I couldn't figure out the code they gave...
."
62b68535-fc58-4214-8985-fb72e0883f9f,chat:u_barbara_u_maayan_student_magshimim,125,u_maayan_student_magshimim,u_barbara,2025-04-24 13:23:07,"Okay, thanks
Hi, what is the assignment for the week and where do I submit it, everything is mixed up and the dates are wrong, I think
I figured it out
https://colab.research.google.com/drive/1WDyqJBrfwR3uNYamdyCLIwrTjoHCKgM8?usp=sharing
I couldn't figure out the code they gave...
.","Can you send a specific question?
I don't understand what to help with"
d4852e1b-91ea-46de-84d1-5a70057e16e2,chat:u_barbara_u_maayan_student_magshimim,126,u_barbara,u_maayan_student_magshimim,2025-05-06 15:07:00,"Can you send a specific question?
I don't understand what to help with",With the code they gave in the first part
0a328fcc-1b54-4341-8469-5bd5b9dc4f6b,chat:u_barbara_u_maayan_student_magshimim,127,u_maayan_student_magshimim,u_barbara,2025-05-06 15:21:10,With the code they gave in the first part,"What exactly is the question?
What didn't work? What didn't you understand?"
956c578e-ffc3-4206-a198-07b2b4669ece,chat:u_barbara_u_maayan_student_magshimim,128,u_barbara,u_maayan_student_magshimim,2025-05-06 15:21:21,"What exactly is the question?
What didn't work? What didn't you understand?","Why is it giving me an error
What needs to be fixed in it"
ade7254d-f34e-4fd9-993d-1b01f2ba8562,chat:u_barbara_u_maayan_student_magshimim,129,u_maayan_student_magshimim,u_barbara,2025-05-06 15:21:38,"Why is it giving me an error
What needs to be fixed in it","Send me the question
There are a lot of questions there"
b46c6cb9-9583-437a-ab89-6c6f50a2dad0,chat:u_barbara_u_maayan_student_magshimim,130,u_barbara,u_maayan_student_magshimim,2025-05-06 15:22:00,"Send me the question
There are a lot of questions there","In the first part
It's a notebook from a notebook"
f897871c-e0fe-4041-9e51-08d80eb628ea,chat:u_barbara_u_maayan_student_magshimim,131,u_maayan_student_magshimim,u_barbara,2025-05-06 15:22:14,"In the first part
It's a notebook from a notebook",Send the question clearly and I'll gladly help
f0b9ae70-0ce0-4154-80bf-254dec856dba,chat:u_barbara_u_maayan_student_magshimim,132,u_barbara,u_maayan_student_magshimim,2025-05-06 15:22:57,Send the question clearly and I'll gladly help,"We will use the operation `geopy.distance.geodesic` to calculate the distance between pairs of coordinates
In that cell they gave code in advance and it's not working for me
I'm on the phone now because I'm at school, so it's hard for me"
3c0f90f7-173d-47be-ba8c-c80e49029692,chat:u_barbara_u_maayan_student_magshimim,133,u_maayan_student_magshimim,u_barbara,2025-05-06 15:23:57,"We will use the operation `geopy.distance.geodesic` to calculate the distance between pairs of coordinates
In that cell they gave code in advance and it's not working for me
I'm on the phone now because I'm at school, so it's hard for me","Do you remember what it threw at you?
I'm not in front of the computer either..."
b29807d3-b178-48f5-963b-89c6ec0335f9,chat:u_barbara_u_maayan_student_magshimim,134,u_barbara,u_maayan_student_magshimim,2025-05-06 15:28:06,"Do you remember what it threw at you?
I'm not in front of the computer either...",Doesn't it show you on the phone?
70ab6c03-ccfc-4325-814f-2974e61a0da1,chat:u_barbara_u_maayan_student_magshimim,135,u_maayan_student_magshimim,u_barbara,2025-05-06 15:28:30,Doesn't it show you on the phone?,"It shows everything partially somehow
Nothing is clear"
9c5f3bce-673f-4a7b-add1-1d941aef4526,chat:u_barbara_u_maayan_student_magshimim,136,u_barbara,u_maayan_student_magshimim,2025-05-06 15:31:14,"It shows everything partially somehow
Nothing is clear","Okay, fine, I just can't really move forward right now"
38599234-62d3-463b-bd14-3806bc8c023e,chat:u_barbara_u_maayan_student_magshimim,137,u_maayan_student_magshimim,u_barbara,2025-05-06 15:34:23,"Okay, fine, I just can't really move forward right now","I'm free at eight and in front of a computer, bother me if I don't send an answer by then"
ba139cd8-266a-4672-935a-e14676d9dbee,chat:u_barbara_u_maayan_student_magshimim,138,u_barbara,u_maayan_student_magshimim,2025-05-06 15:52:33,"I'm free at eight and in front of a computer, bother me if I don't send an answer by then","Good
I completely forgot about it
Do you have an answer?
.
."
3f9fa530-fb79-48ed-a175-269405cb5ea5,chat:u_barbara_u_maayan_student_magshimim,139,u_maayan_student_magshimim,u_barbara,2025-05-06 16:06:48,"Good
I completely forgot about it
Do you have an answer?
.
.","Hi, checking
‎image omitted
Did you fix it?"
67de7426-ffe4-4a30-b7cc-21a825a679d8,chat:u_barbara_u_maayan_student_magshimim,140,u_barbara,u_maayan_student_magshimim,2025-05-14 22:13:51,"Hi, checking
‎image omitted
Did you fix it?","I couldn't, but I understood that my `merge` is doing something weird and it creates new columns and they are all empty"
5b1a90d4-11d7-493f-a7eb-cdd415c5966d,chat:u_barbara_u_maayan_student_magshimim,141,u_maayan_student_magshimim,u_barbara,2025-05-16 09:28:40,"I couldn't, but I understood that my `merge` is doing something weird and it creates new columns and they are all empty",‎audio omitted
8ae33f26-4abb-4a11-92ad-d7e2df266e94,chat:u_barbara_u_maayan_student_magshimim,142,u_barbara,u_maayan_student_magshimim,2025-05-16 10:44:33,‎audio omitted,"Yes, now there's a different error"
540bbc22-32f6-4f32-88ca-96f43c01c92c,chat:u_barbara_u_maayan_student_magshimim,143,u_maayan_student_magshimim,u_barbara,2025-05-16 10:45:21,"Yes, now there's a different error",Can you take a picture?
0aa0da45-71d2-4fb0-acd2-bc47242d2f4d,chat:u_barbara_u_maayan_student_magshimim,144,u_barbara,u_maayan_student_magshimim,2025-05-16 10:45:35,Can you take a picture?,"‎image omitted
.
Did you understand why this is happening?"
9108302b-ded0-47ef-b10a-c1d0f593a733,chat:u_barbara_u_maayan_student_magshimim,145,u_maayan_student_magshimim,u_barbara,2025-05-16 10:46:06,"‎image omitted
.
Did you understand why this is happening?","Hi, Maayan, I know you had problems with the notebook, but you still should have submitted at least regression chapter 1
We are already in week 5"
dbd9d6ff-030e-4b05-a42b-c1ee75d0e16d,chat:u_barbara_u_maayan_student_magshimim,146,u_barbara,u_maayan_student_magshimim,2025-05-20 12:36:53,"Hi, Maayan, I know you had problems with the notebook, but you still should have submitted at least regression chapter 1
We are already in week 5",I talked about it with Sarah
40757e6f-335a-485f-8454-c75852e9582d,chat:u_barbara_u_maayan_student_magshimim,147,u_maayan_student_magshimim,u_barbara,2025-05-20 12:37:13,I talked about it with Sarah,"Regarding that, you must try to debug the code
Like it was before, it's about small errors that you need to sit down and look for
What did you agree on?"
6c3b669b-2809-40fa-be79-649febc4db98,chat:u_barbara_u_maayan_student_magshimim,148,u_barbara,u_maayan_student_magshimim,2025-05-20 12:37:14,"Regarding that, you must try to debug the code
Like it was before, it's about small errors that you need to sit down and look for
What did you agree on?",She said everything is fine and if needed I can reach out to ask for a back-up
eca83a0a-516d-4ec2-a691-ef53ecf162eb,chat:u_barbara_u_maayan_student_magshimim,149,u_maayan_student_magshimim,u_barbara,2025-05-20 12:38:43,She said everything is fine and if needed I can reach out to ask for a back-up,"What about your schedule, when can you complete everything?"
ece715ec-dbd2-4b8e-a121-659ecd8e1012,chat:u_barbara_u_maayan_student_magshimim,150,u_barbara,u_maayan_student_magshimim,2025-05-20 12:39:41,"What about your schedule, when can you complete everything?",I can try to start now to at least submit 1 and 2
2be8aa1d-c89d-4ba8-95d9-a18a5922c306,chat:u_barbara_u_maayan_student_magshimim,151,u_maayan_student_magshimim,u_barbara,2025-05-20 12:40:14,I can try to start now to at least submit 1 and 2,"Excellent
How did you try to debug it?"
9cb61ef5-162d-4530-b591-35962db61fe7,chat:u_barbara_u_maayan_student_magshimim,152,u_barbara,u_maayan_student_magshimim,2025-05-20 12:40:26,"Excellent
How did you try to debug it?","I checked where it changes, that's all I managed to do
Where those columns are created from"
1ad6e561-3a6c-476a-bd01-1937245105fb,chat:u_barbara_u_maayan_student_magshimim,153,u_maayan_student_magshimim,u_barbara,2025-05-20 12:41:28,"I checked where it changes, that's all I managed to do
Where those columns are created from","Good, try to debug it with chat too
If you still don't succeed, then reach out to me"
85ac098e-bd06-45f5-a657-05c94ac1e248,chat:u_barbara_u_maayan_student_magshimim,154,u_barbara,u_maayan_student_magshimim,2025-05-20 12:41:45,"Good, try to debug it with chat too
If you still don't succeed, then reach out to me",Good
7fdec7e7-1bfa-4d97-8f7d-05b2e7113527,chat:u_barbara_u_maayan_student_magshimim,155,u_maayan_student_magshimim,u_barbara,2025-05-20 12:41:59,Good,What does that mean?
d9cd39e5-b087-41d9-b3e7-f41d82f49899,chat:u_barbara_u_maayan_student_magshimim,156,u_barbara,u_maayan_student_magshimim,2025-05-20 12:42:17,What does that mean?,I tried to understand why combining the datasets created new columns and deleted old ones instead of just putting everything together
514a3996-cddf-48a0-b3b6-df15174a9a8e,chat:u_barbara_u_maayan_student_magshimim,157,u_maayan_student_magshimim,u_barbara,2025-05-20 12:43:11,I tried to understand why combining the datasets created new columns and deleted old ones instead of just putting everything together,"They are created here from what I sent you a picture of, when you change the column name
It's similar to `join` in SQL"
894f20c2-453f-49e5-b6fb-7eaa1c43a6e6,chat:u_barbara_u_maayan_student_magshimim,158,u_barbara,u_maayan_student_magshimim,2025-05-20 12:43:27,"They are created here from what I sent you a picture of, when you change the column name
It's similar to `join` in SQL","I know, but when I merge, new columns are created in their place and they contain nothing
Unlike changing the name which kept the data
Can I know where I see all the submission dates?"
ac43262a-5827-4021-b391-47de8f4278ce,chat:u_barbara_u_maayan_student_magshimim,159,u_maayan_student_magshimim,u_barbara,2025-05-20 12:44:11,"I know, but when I merge, new columns are created in their place and they contain nothing
Unlike changing the name which kept the data
Can I know where I see all the submission dates?","There's a submissions document
And I also sent it in the group"
2e9ac1f5-a9db-4447-859b-bfe682d41cae,chat:u_barbara_u_maayan_student_magshimim,160,u_barbara,u_maayan_student_magshimim,2025-05-20 13:27:56,"There's a submissions document
And I also sent it in the group",Okay
839aa227-94c9-414e-980c-0f7c67ba9b8c,chat:u_barbara_u_maayan_student_magshimim,161,u_maayan_student_magshimim,u_barbara,2025-05-20 13:28:58,Okay,"Hi, I went over what you did, it's not really accurate ‎<This message was edited>
‎image omitted
The column name is only `station_name`
‎image omitted
‎image omitted"
1a4fba75-1ce3-4bde-92a1-08615bd83aa4,chat:u_barbara_u_maayan_student_magshimim,162,u_barbara,u_maayan_student_magshimim,2025-05-20 14:07:40,"Hi, I went over what you did, it's not really accurate ‎<This message was edited>
‎image omitted
The column name is only `station_name`
‎image omitted
‎image omitted",I did `concat`
eb9f1ce2-ea5b-452d-a0c6-16a4ebdb5c30,chat:u_barbara_u_maayan_student_magshimim,163,u_maayan_student_magshimim,u_barbara,2025-05-20 14:11:03,I did `concat`,"Before the merge, it should have two columns, source and destination station
It's not the same thing!
It's hard for me to explain this way, I can explain it in class
But for now, follow what I sent and the code I wrote for you
And it will work"
d62e8ecf-36b0-4def-8c83-f91416e92260,chat:u_barbara_u_maayan_student_magshimim,164,u_barbara,u_maayan_student_magshimim,2025-05-20 14:11:05,"Before the merge, it should have two columns, source and destination station
It's not the same thing!
It's hard for me to explain this way, I can explain it in class
But for now, follow what I sent and the code I wrote for you
And it will work",Good
de8115c1-1239-40d2-b6fe-73776386f6fb,chat:u_barbara_u_maayan_student_magshimim,165,u_maayan_student_magshimim,u_barbara,2025-05-20 14:11:46,Good,"Yes, that's a creative approach but it's not what's needed"
4c07650b-6a56-4da2-a0cd-b877597b6bac,chat:u_barbara_u_maayan_student_magshimim,166,u_barbara,u_maayan_student_magshimim,2025-05-20 14:13:27,"Yes, that's a creative approach but it's not what's needed","Good, I'll try again
I couldn't understand what you want, it worked for me before, why can't I just use that?
Late a few minutes...
Hi, in task 2 it didn't let me export the data to Sheets, and in task 5 because the heights column is missing, there was no change, so do I just submit it like that?"
88eafc33-a05e-4018-a610-fd962a6fbc7c,chat:u_barbara_u_maayan_student_magshimim,167,u_maayan_student_magshimim,u_barbara,2025-05-20 14:16:19,"Good, I'll try again
I couldn't understand what you want, it worked for me before, why can't I just use that?
Late a few minutes...
Hi, in task 2 it didn't let me export the data to Sheets, and in task 5 because the heights column is missing, there was no change, so do I just submit it like that?","No, no
What error did it throw at you in 2?"
d79b5a9a-22b0-40d1-a97d-72657d1c6ded,chat:u_barbara_u_maayan_student_magshimim,168,u_barbara,u_maayan_student_magshimim,2025-05-25 12:04:56,"No, no
What error did it throw at you in 2?","It didn't even let me copy the Sheets file because there's no access, and when I tried to open the data file, it just didn't open it, probably because it's a large dataset"
2c8157a6-81f9-49ef-a338-fee00693c8c6,chat:u_barbara_u_maayan_student_magshimim,169,u_maayan_student_magshimim,u_barbara,2025-05-25 12:07:03,"It didn't even let me copy the Sheets file because there's no access, and when I tried to open the data file, it just didn't open it, probably because it's a large dataset","What what what, I didn't understand anything
Explain in detail what you tried to do, what you didn't succeed with, and what was thrown at you if anything was thrown"
cf87ecc3-a51f-4215-8952-05a91c881c65,chat:u_barbara_u_maayan_student_magshimim,170,u_barbara,u_maayan_student_magshimim,2025-05-25 12:10:01,"What what what, I didn't understand anything
Explain in detail what you tried to do, what you didn't succeed with, and what was thrown at you if anything was thrown","In the data files there is a Sheets file, at first I tried to copy it but I didn't have access, so instead I just tried to open the data file as a Sheets file but it gave an error"
89f18568-cffe-40e3-882e-cfb35ab758c5,chat:u_barbara_u_maayan_student_magshimim,171,u_maayan_student_magshimim,u_barbara,2025-05-25 12:12:24,"In the data files there is a Sheets file, at first I tried to copy it but I didn't have access, so instead I just tried to open the data file as a Sheets file but it gave an error",You can download it and re-upload it to your Drive and everything should work fine
a770adc9-aa65-4f33-af40-f0b96d121b57,chat:u_barbara_u_maayan_student_magshimim,172,u_barbara,u_maayan_student_magshimim,2025-05-25 12:13:04,You can download it and re-upload it to your Drive and everything should work fine,"Good ‎<This message was edited>
I just came back to work on it, I didn't really understand what I even need to export"
209eabd3-0bda-412f-9e1a-724825314509,chat:u_barbara_u_maayan_student_magshimim,173,u_maayan_student_magshimim,u_barbara,2025-05-25 12:13:30,"Good ‎<This message was edited>
I just came back to work on it, I didn't really understand what I even need to export","I don't understand what you mean
Be a bit more specific"
503d8a3c-f2ff-47a7-a27d-ae8cca3dbd0c,chat:u_barbara_u_maayan_student_magshimim,174,u_barbara,u_maayan_student_magshimim,2025-05-25 13:01:13,"I don't understand what you mean
Be a bit more specific",I don't understand what they asked to export
954a60ab-5b86-429c-b157-89f295c8092a,chat:u_barbara_u_maayan_student_magshimim,175,u_maayan_student_magshimim,u_barbara,2025-05-25 13:01:36,I don't understand what they asked to export,‎audio omitted
26872dab-4c9b-47ed-826b-2a2c50472d09,chat:u_barbara_u_maayan_student_magshimim,176,u_barbara,u_maayan_student_magshimim,2025-05-25 13:01:52,‎audio omitted,"Part two
Simply the data loading part, so to speak
What do I take to Sheets"
041cdb11-2e05-4325-93f1-a84856d74905,chat:u_barbara_u_maayan_student_magshimim,177,u_maayan_student_magshimim,u_barbara,2025-05-25 13:02:49,"Part two
Simply the data loading part, so to speak
What do I take to Sheets",Take a picture of the instructions for that part for me
a357dec4-57b7-405e-925e-27da4c84a1ea,chat:u_barbara_u_maayan_student_magshimim,178,u_barbara,u_maayan_student_magshimim,2025-05-25 13:16:44,Take a picture of the instructions for that part for me,‎image omitted
07e6b578-d6fd-42a1-a25a-c7715bba141a,chat:u_barbara_u_maayan_student_magshimim,179,u_maayan_student_magshimim,u_barbara,2025-05-25 13:17:10,‎image omitted,"You need to export the table you created to a CSV file and work with it in Google Sheets
In order to create the same graph you did in part 4
Export means to output it"
1640b569-ab35-499a-8000-61806c7a3646,chat:u_barbara_u_maayan_student_magshimim,180,u_barbara,u_maayan_student_magshimim,2025-05-25 13:25:56,"You need to export the table you created to a CSV file and work with it in Google Sheets
In order to create the same graph you did in part 4
Export means to output it",I don't remember how to do that
31169eeb-44c3-4b99-87fc-1ed70d2dd069,chat:u_barbara_u_maayan_student_magshimim,181,u_maayan_student_magshimim,u_barbara,2025-05-25 13:26:58,I don't remember how to do that,"You need to look it up
We didn't do it much"
a8e885fb-52b5-4e02-a4aa-b40bb7979326,chat:u_barbara_u_maayan_student_magshimim,182,u_barbara,u_maayan_student_magshimim,2025-05-25 13:29:12,"You need to look it up
We didn't do it much","‎image omitted
How do I do this
I can't draw my own line"
2f3eea77-3c75-47da-aa7f-c2bf2d91375c,chat:u_barbara_u_maayan_student_magshimim,183,u_maayan_student_magshimim,u_barbara,2025-05-25 13:45:02,"‎image omitted
How do I do this
I can't draw my own line","There are explanations for everything in the course on Campus IL
You need the line that was created"
0233fe98-ff1f-4dc5-a081-95e08be86bff,chat:u_barbara_u_maayan_student_magshimim,184,u_barbara,u_maayan_student_magshimim,2025-05-25 13:45:41,"There are explanations for everything in the course on Campus IL
You need the line that was created","Do I need to do it through drawings or through Sheets?
Because through Sheets there's only the optimal line
Hi, is the date of the summer peak day known?
?"
f4c3f80f-38ad-45ad-91af-e49d9bbf3627,chat:u_barbara_u_maayan_student_magshimim,185,u_maayan_student_magshimim,u_barbara,2025-05-25 13:46:10,"Do I need to do it through drawings or through Sheets?
Because through Sheets there's only the optimal line
Hi, is the date of the summer peak day known?
?",Sarah wrote it in the group today
5f637ab2-6023-4f87-b24f-c53329a3ec3f,chat:u_barbara_u_maayan_student_magshimim,186,u_barbara,u_maayan_student_magshimim,2025-06-09 19:25:09,Sarah wrote it in the group today,Is that the cyber week?
